                     TT10M      WS10M    WD10M     SA10M   PRESSURE RAD-SOLAR RAD-TOTAL   RAD-NET  2-10M DT  Pasquill USTAR-Dry USTAR-Moist OBK-Dry Obk_Moist   ZI-OBS    ZI-DRY   ZI-MOIST  STACK-TT  STACK-VS    Q-SF6     Q-SO2  SF6PPB CONV SO2PPT CONV
  YY MM DD JDAYHR      (K)      (M/S)    (DEG)     (DEG)      (MB)    (W/M^2)   (W/M^2)   (W/M^2)    (C)     Category    (M/S)     (M/S)      (M)       (M)       (M)       (M)       (M)       (K)       (M/S)     (G/S)     (G/S)   (ug/PPB)    (ug/PPT)
  81  5  1 121  9    287.10      8.87    328.50      3.91    991.70    655.00    655.00    427.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0653E-03  2.6588E+00
  81  5  1 121 10    287.20      8.55    321.40      3.84    992.30    996.20    996.24    546.60 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0668E-03  2.6594E+00
  81  5  1 121 11    287.60      9.00    326.50      6.39    992.90   1084.00   1083.97    578.40 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0621E-03  2.6573E+00
  81  5  1 121 12    287.60      9.03    325.30      6.71    993.40   1039.90   1039.93    545.60 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0651E-03  2.6587E+00
  81  5  1 121 13    287.20      8.26    335.20      4.09    993.90    612.00    612.03    336.40 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0766E-03  2.6637E+00
  81  5  1 121 14    288.10      7.04    329.20      7.15    993.90    833.60    833.61    404.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0576E-03  2.6554E+00
  81  5  1 121 15    287.80      7.42    340.40     16.23    993.80    561.90    561.91    303.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0634E-03  2.6579E+00
  81  5  1 121 16    287.80      7.14    341.10      8.84    994.20    407.80    407.77    233.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0658E-03  2.6590E+00
  81  5  1 121 17    287.50      7.26    359.20      7.39    994.60    400.90    400.94    225.80 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0746E-03  2.6628E+00
  81  5  1 121 18    287.20      6.51      7.91      5.06    994.70    158.20    158.18     52.00 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0815E-03  2.6659E+00
  81  5  1 121 19    286.50      4.40      5.88      4.27    995.00     31.70     31.74    -37.10 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0982E-03  2.6732E+00
  81  5  1 121 20    285.50      3.42      8.42      6.21    995.00      0.00      0.00    -56.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1196E-03  2.6826E+00
  81  5  1 121 21    284.40      2.56     13.54     10.20    995.80      0.00      0.00    -49.70 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1482E-03  2.6951E+00
  81  5  1 121 22    283.50      3.34     32.66      3.20    996.80      0.00      0.00    -57.00 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1739E-03  2.7064E+00
  81  5  1 121 23    282.60      3.12     36.53      2.13    996.90      0.00      0.00    -57.00 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1942E-03  2.7153E+00
  81  5  1 121 24    282.10      3.03     49.03      8.31    997.00      0.00      0.00    -57.80 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2058E-03  2.7203E+00
  81  5  2 122  1    281.30      2.99     78.91      8.51    996.90      0.00      0.00    -57.70 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2228E-03  2.7278E+00
  81  5  2 122  2    280.30      2.20     74.67      6.55    996.90      0.00      0.00    -55.70 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2450E-03  2.7375E+00
  81  5  2 122  3    279.80      1.45     76.83     10.18    996.90      0.00      0.00    -51.50 -999.9900       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2562E-03  2.7424E+00
  81  5  2 122  4    279.30      0.97     61.74      6.93    996.90      0.00      0.00    -36.20 -999.9900       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2674E-03  2.7473E+00
  81  5  2 122  5    279.50      0.42    351.50     38.30    997.60      0.00      0.00    -18.10 -999.9900       7.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2673E-03  2.7473E+00
  81  5  2 122  6    279.20      0.83    300.80     41.33    997.80   -999.99   -999.99     34.40 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2753E-03  2.7508E+00
  81  5  2 122  7    280.90      1.15    230.50     23.13    998.10   -999.99   -999.99    147.70 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2392E-03  2.7350E+00
  81  5  2 122  8    282.70      2.09     87.06     22.33    998.60   -999.99   -999.99    279.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.2026E-03  2.7189E+00
  81  5  2 122  9    283.90      2.39     81.88     11.01    999.20   -999.99   -999.99    413.50 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1800E-03  2.7091E+00
  81  5  2 122 10    285.00      2.46     69.03     15.79    999.30   -999.99   -999.99    518.30 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1568E-03  2.6989E+00
  81  5  2 122 11    286.20      2.39     66.51     36.52    999.30   -999.99   -999.99    585.70 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1310E-03  2.6876E+00
  81  5  2 122 12    287.30      2.55     97.70     26.17    998.70   -999.99   -999.99    619.50 -999.9900       1.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1039E-03  2.6757E+00
  81  5  2 122 13    288.20      2.83     79.60     43.20    998.00   -999.99   -999.99    602.30 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0805E-03  2.6654E+00
  81  5  2 122 14    289.10      2.34     76.47     42.24    996.90   -999.99   -999.99    550.60 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0549E-03  2.6542E+00
  81  5  2 122 15    289.60      3.31    103.10     15.09    995.60   -999.99   -999.99    471.70 -999.9900       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0366E-03  2.6462E+00
  81  5  2 122 16    290.10      3.33    128.10     18.46    994.50   -999.99   -999.99    352.70 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0195E-03  2.6387E+00
  81  5  2 122 17    290.30      3.75    140.30     14.61    993.70   -999.99   -999.99    204.00 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0105E-03  2.6348E+00
  81  5  2 122 18    290.30      4.40    152.90      6.59    993.00   -999.99   -999.99     54.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0063E-03  2.6329E+00
  81  5  2 122 19    289.50      3.48    152.90      5.75    992.40   -999.99   -999.99    -47.80 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0193E-03  2.6386E+00
  81  5  2 122 20    287.40      2.58    139.70      4.75    992.40      0.00      0.00    -62.90 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0632E-03  2.6579E+00
  81  5  2 122 21    285.90      2.93    134.20      4.27    992.30      0.00      0.00    -63.20 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0944E-03  2.6715E+00
  81  5  2 122 22    285.00      3.14    146.80      3.65    992.30      0.00      0.00    -59.00 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1137E-03  2.6800E+00
  81  5  2 122 23    284.70      4.27    150.50      3.37    992.10      0.00      0.00    -57.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1189E-03  2.6823E+00
  81  5  2 122 24    284.10      4.91    159.40      1.13    991.90      0.00      0.00    -57.00 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1306E-03  2.6874E+00
  81  5  3 123  1    283.40      4.37    160.30      2.18    991.80      0.00      0.00    -55.30 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1451E-03  2.6937E+00
  81  5  3 123  2    283.40      4.46    159.70      3.11    991.80      0.00      0.00    -53.40 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1451E-03  2.6937E+00
  81  5  3 123  3    282.90      4.10    156.10      2.44    991.80      0.00      0.00    -50.20 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1560E-03  2.6985E+00
  81  5  3 123  4    282.30      3.85    159.40      1.87    992.30      0.00      0.00    -49.10 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1722E-03  2.7056E+00
  81  5  3 123  5    281.80      4.79    168.50      2.76    992.40      0.00      0.00    -51.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1837E-03  2.7107E+00
  81  5  3 123  6    282.20      5.15    173.60      2.52    992.50   -999.99   -999.99     -1.80 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1756E-03  2.7071E+00
  81  5  3 123  7    284.80      6.94    178.50      1.62    992.60   -999.99   -999.99    120.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.1198E-03  2.6827E+00
  81  5  3 123  8    287.80      8.84    186.30      4.65    992.70   -999.99   -999.99    281.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0566E-03  2.6550E+00
  81  5  3 123  9    290.10      9.20    189.40      3.84    992.20   -999.99   -999.99    404.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0056E-03  2.6326E+00
  81  5  3 123 10    292.30      9.67    190.50      3.36    991.70   -999.99   -999.99    527.70 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9574E-03  2.6115E+00
  81  5  3 123 11    293.40      9.54    187.00      3.37    991.30   -999.99   -999.99    547.00 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9327E-03  2.6006E+00
  81  5  3 123 12    294.10      8.90    187.40      6.01    990.60   -999.99   -999.99    569.60 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9144E-03  2.5926E+00
  81  5  3 123 13    295.10      9.60    178.90      4.93    989.80   -999.99   -999.99    562.80 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8896E-03  2.5817E+00
  81  5  3 123 14    295.50      9.29    176.80      8.15    988.90   -999.99   -999.99    404.20 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8762E-03  2.5759E+00
  81  5  3 123 15    295.30      9.98    173.60      3.55    988.50   -999.99   -999.99    268.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8778E-03  2.5766E+00
  81  5  3 123 16    295.30      8.93    169.60      4.92    988.20   -999.99   -999.99    285.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8761E-03  2.5758E+00
  81  5  3 123 17    295.60      9.25    166.50      5.76    987.90    364.80   -999.99    211.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8683E-03  2.5724E+00
  81  5  3 123 18    295.20      8.80    164.00      5.12    987.70    168.80   -999.99     60.70 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8751E-03  2.5754E+00
  81  5  3 123 19    294.00      6.66    161.40      2.80    987.70     35.20   -999.99    -39.40 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.8991E-03  2.5859E+00
  81  5  3 123 20    292.40      5.98    160.90      2.14    987.60      0.00      0.00    -39.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9307E-03  2.5998E+00
  81  5  3 123 21    291.60      6.94    166.90      1.33    988.40      0.00      0.00    -40.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9518E-03  2.6090E+00
  81  5  3 123 22    290.30      5.82    164.00      1.76    988.90      0.00      0.00    -55.60 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  5.9815E-03  2.6220E+00
  81  5  3 123 23    288.80      4.64    162.40      3.27    989.20      0.00      0.00    -57.70 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0144E-03  2.6364E+00
  81  5  3 123 24    288.40      5.24    161.60      2.98    989.10      0.00      0.00    -44.60 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0221E-03  2.6398E+00
  81  5  4 124  1    288.00      4.90    161.60      3.59    989.10      0.00      0.00    -34.80 -999.9900       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0305E-03  2.6435E+00
  81  5  4 124  2    287.90      6.16    166.20      2.97    989.10      0.00      0.00    -30.70 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0326E-03  2.6444E+00
  81  5  4 124  3    287.70      6.70    169.10      0.61    989.10      0.00      0.00    -30.10 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0368E-03  2.6463E+00
  81  5  4 124  4    287.50      6.18    167.50      1.64    989.10      0.00      0.00    -35.90 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0410E-03  2.6481E+00
  81  5  4 124  5    286.50      5.81    166.30      1.58    989.20      0.00      0.00    -55.60 -999.9900       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99  6.0627E-03  2.6576E+00
